question_id,question,reference,candidate,human_score,notes
1badc5bb-d61a-48ea-9288-3754612f74a5,"In a JubLeitter arca pith crude birth rate of 211, what would be the expected number of ANC registrations?",60,The expected number of ANC registrations in JubLeitter area with a crude birth rate of 211 would be 211.,,
05898954-fc92-4bad-9b79-bfc238a3d416,The special visceral afferent fibres of the facial nerve are located in which nuclei:,Nucleus of tractus solitarius,The special visceral afferent fibres of the facial nerve are located in the nucleus of the solitary tract and the trigeminal/ paratrigeminal nuclei.,,
13f3fee3-7298-41b1-9d44-a7d68b22db11,Submandibular calculus can be removed by:,Incision of the duct and removal of calculus,"Sialolithotomy, sialadenectomy, sialendoscopy, or extracorporeal shock wave lithotripsy.",,
1920da28-e234-4f1e-8a02-8eb426ca5478,Function of molybdenum in base metal alloys,Increases strength,"Molybdenum is a component of base metal alloys, such as A1100BY, A4043BY, and A5183BY, which are used in welding processes. It contributes to the mechanical properties and corrosion resistance of the alloys.",,
20445700-6fe0-4e44-b27c-561d580c5ea9,HCO3/H2CO3 is the best buffer because it is:,Its components can be increased or decreased in the body as needed,the most important buffer in the body and is the most effective buffer in the body.,,
21b1c2e4-dd6c-49c6-b432-ca5633eca31d,"Unconjugated bilirubin is increased in all, except –",Dubin Johnson syndrome,PFIC type 1 and 2,,
26d80f62-bb99-43ee-8972-aa4dab9a8264,A middle-aged man comes after a road traffic accident with bleeding from the scalp. He is unconscious. A card in his pocket reveals that he is a known diabetic on Tab Glimepiride + Metformin 2 tablets twice daily. What should the next step in management?,"Airway, CT scan. Blood sugar if <70 start dextrose",The patient should be given intravenous glucose and fluids to prevent hypoglycemia.,,
360f90ec-189e-464a-a60d-ed9d9bda46ef,What is the usual weight of rabbit used in ophthalmological experiments?,1.5-2.5 kg,The usual weight of rabbits used in ophthalmological experiments is 1.5-3.5 kg.,,
36eda6ec-6654-41ba-937b-60a3052e6c49,A patient believes he is the most important person in the world than anyone so his neighbors and family is trying to harm him as they are jealous of him. His wife says otherwise and says he behaves like this recently only before he was working as a school-teacher peacefully and brought to OPD. He is suffering from:,"Delusion of grandiosity, persecution and reference",Delusional disorder,,
43f1ea33-49ee-498f-93d6-b2beae375a55,"A 12 years old boy develops sore throat of 4 day s duration. On examination, yellow grayish patch seen over both the tonsils and foul smell coming from his mouth. Which of the following non-suppurative complication is of concern?",Both acute rheumatic fever and acute glomerulonephritis,Rheumatic fever,,
470f224d-77cb-41dc-81e2-52f4cdce2acd,causes of thyroid storm,Poor Preoperative preparation of the patient,"Thyroid storm is caused by sustained thyrotoxicosis, most commonly due to Graves disease, toxic multinodular goiter, or TSH-secreting pituitary adenoma, and can be precipitated by factors such as infection, trauma, or surgery.",,
48306148-c874-49d5-b66e-ebf71d01ca92,All of the following bones are involves in wrist joint formation EXCEPT?,Ulna,The wrist joint is formed by the distal end of the radius and the proximal row of carpal bones.,,
59fcd56f-73e9-49e5-8cd0-8097402935ec,Immunologicaly active cells are:,Plasma cells,"Immunologically active cells are lymphocytes, monocytes/macrophages, granulocytes, and B-cells, which produce antibodies (immunoglobulins) that participate in the process of rendering mycotic pathogens more 'tasty' to phagocytising cells, facilitating phagocytosis, cytotoxicity, and trogocytosis.",,
5eb13f65-9515-424e-ac36-0b92caf71771,"SCC present on lateral margin of tongue of staging T2N0, options of treatment is",Remove Lymph node I-IV along with,Surgery with or without postoperative radiotherapy is recommended for SCC of the lateral margin of the tongue.,,
7dddfcb4-e0a3-4d71-b95e-49241da2abd5,Diagnosis of CI. Difficile infection is made by which of the following methods?,Toxin gene detection by polymerase chain reaction (PCR),"Diagnosis of C. difficile infection is made by toxin testing of stool specimens, which can be done by a cytotoxin assay or a direct immunochromatographic assay.",,
80b51e0b-fe1c-429a-9387-3f1c06c496c4,Storage of drug in the tissues is suggested by:,Large volume of distribution,The storage of drug in the tissues is suggested by the tissue-to-plasma (or tissue-to-blood) concentration ratio (K p ).,,
84b873f8-fb56-4767-8af8-8526e71bed62,Fixed drug eruptions are frequently seen with?,Sulfonamide,Fixed drug eruptions are frequently seen with trimethoprim-sulfamethoxazole and NSAIDs.,,
01731260-fa5c-45ae-bbf3-5aed1b1cb9b9,Which of the following are the predominant connective tissue cells of the periodontal Ligament?,Fibroblasts,"The predominant connective tissue cells of the periodontal ligament are fibroblasts, with minor contributions from vascular and neurologic components.",,
0190a0f3-416a-4d56-a172-7738b023fd28,A patient has seasonal allergic rhinitis and is on terfenadine. He develops cardiac arrhythmias after a course of antibiotics. Which of the following antibiotic could have been given:,Erythromycin,"Macrolide antibiotics (azithromycin, clarithromycin, erythromycin)",,
02d36d4b-a89c-4756-b20a-51cb7c392eec,Best test that shows the integrity of intrinsic pathway of clotting mechanism,aPTT,Activated partial thromboplastin time (aPTT) test is the best test that shows the integrity of intrinsic pathway of clotting mechanism.,,
05ae5b1d-15cd-4035-99a7-d6cae3e4909e,The biofilms found on tooth surfaces are termed as:,Dental plaque,Dental plaque,,
067ce5ef-1dae-4f0a-8a61-bcd7750dd379,Foramen caecum is seen in:,Option 1 and 2,Fronto-ethmoidal encephalocoeles,,
069b7516-54c4-4e5d-acf7-a7c92fdd2a01,The zygomatic bone does not articulate with:,Nasal bone,the palatine bone,,
0778d314-486a-4af0-b2bd-cab83e7e2166,"A 10 year old girl presented with fever convulsions, neck rigidity. CSF findings are protein 150 mg, sugar 40 mg, chloride 2500 mg with lymphadenopathy –",Tuberculous meningitis,The CSF findings are suggestive of tuberculous meningitis.,,
0acff0e8-a28e-4c44-ba99-7bf1ea71951f,Chicken pox infection in mother most dangerous for the baby when it occurs at -,28-37weeks,Last trimester of pregnancy,,
0b81f878-0e23-4c6b-9fcd-697e8ea660c3,Inferiohyroid artery is a branch ol?,Thyrocervical trunk,"The inferior thyroid artery is a branch of the thyrocervical trunk, courses posterior to the common carotid, and provides blood supply to the thyroid gland, as well as to the inferior and superior parathyroid glands via inferior and superior branches.",,
0ba9328b-c265-4d98-8259-314789a2f00d,Brachytherapy is:,Irradiation of tissues by implants within the tissues,"A form of radiotherapy where radioactive seeds, microparticles, or liquids are placed directly into or adjacent to the tumor.",,
0f589144-f2e9-4377-850f-9dc2aaf127da,"One unit of PRBC raises HCT by: (In exam instead of HCT, they wrote HCV, which we assume to be a spelling error):",3-5%,3%,,
10b04be8-a89b-4858-b1b6-8af09fe6a716,Major mechanism of transport of drugs across biological membranes is by ?,Passive diffusion,Passive diffusion is the major mechanism of transport of drugs across biological membranes.,,
12342b20-b7a0-4f14-91ed-c764fc51ed7b,Sensory supply of cornea is by?,Nasolacrimal nerve (probably printing mistake - probably Nasociliary nerve).,"The sensory supply of the cornea is provided by the ophthalmic division of the trigeminal nerve, which has two main branches: the nasociliary nerve and the lacrimal nerve.",,
13781885-cf02-490f-ba56-152d97ccb152,Bacteria are most commonly ENGULFED by:,Neutrophilic leukocytes,Polymorphonuclear leucocytes.,,
157101aa-f928-4f25-8b8a-51e712b3e7ff,The probability of a test detecting a truly positive person from the population of diseased is the,Sensitivity of the test,sensitivity of the test.,,
157f841a-269b-4207-825d-2a62dd8cd197,Maximum steroid produced by fetal adrenal:-,Coisol,Dehydroepiandrosterone sulphate,,
1ca4f1ef-d7dd-4909-bb00-e0c5700e2bf8,"AIDS, secondary infection will be all except",Rubella,Tuberculosis is not a secondary infection of AIDS.,,
1cc77b91-e4a8-42ce-8182-c61f6c7cffea,Which of the following to reduce for occlusal equilibration:,Upper buccal,The occlusal equilibration is done to reduce the interferences in the occlusion.,,
